second_of_minute,minute_of_hour,hour_of_day,weekday,units_consumed,within_next_30_minutes
0,47,11,5,5.51983907491061e-8,0
0,47,11,5,5.5332370155608576e-8,0
0,47,11,5,5.5416612459996106e-8,0
0,47,11,5,5.544354064068666e-8,0
0,47,11,5,5.5564002474544995e-8,0
0,47,11,5,5.559177188237749e-8,0
0,47,11,5,5.572575128887997e-8,0
0,47,11,5,5.5809993593267504e-8,0
0,47,11,5,5.583692177395805e-8,0
0,47,11,5,5.589805745906153e-8,0
0,47,11,5,5.5925826866894035e-8,0
0,47,11,5,5.6059806273396505e-8,0
0,47,11,5,5.614404857778404e-8,0
0,47,11,5,5.617097675847459e-8,0
0,47,11,5,5.619999507982758e-8,0
11,47,11,5,6.121797253426494e-8,0
11,47,11,5,6.136383721069909e-8,0
11,47,11,5,6.14555526227339e-8,0
11,47,11,5,6.1484869593647e-8,0
11,47,11,5,6.151646212092647e-8,0
11,47,11,5,6.155526068056476e-8,0
11,47,11,5,6.17011253569989e-8,0
11,47,11,5,6.179284076903371e-8,0
11,47,11,5,6.182215773994682e-8,0
11,47,11,5,6.185375026722628e-8,0
11,47,11,5,6.18968361284343e-8,0
11,47,11,5,6.204270080486845e-8,0
11,47,11,5,6.213441621690325e-8,0
11,47,11,5,6.216373318781636e-8,0
11,47,11,5,6.219532571509582e-8,0
11,47,11,5,6.223841157630384e-8,0
11,47,11,5,6.241127230853304e-8,0
11,47,11,5,6.250298772056785e-8,0
11,47,11,5,6.253230469148096e-8,0
11,47,11,5,6.256389721876042e-8,0
12,47,11,5,6.307073851019043e-8,0
12,47,11,5,6.320093601192432e-8,0
12,47,11,5,6.329333079738163e-8,0
12,47,11,5,6.332286493104222e-8,0
12,47,11,5,6.335469147704228e-8,0
12,47,11,5,6.339809649277776e-8,0
12,47,11,5,6.348024747229611e-8,0
12,47,11,5,6.35726422577534e-8,0
12,47,11,5,6.360217639141401e-8,0
12,47,11,5,6.363400293741406e-8,0
12,47,11,5,6.367740795314954e-8,0
12,47,11,5,6.37595589326679e-8,0
12,47,11,5,6.386349891627465e-8,0
12,47,11,5,6.389303304993525e-8,0
12,47,11,5,6.39248595959353e-8,0
12,47,11,5,6.396826461167079e-8,0
12,47,11,5,6.405041559118914e-8,0
12,47,11,5,6.410123340240253e-8,0
12,47,11,5,6.413076753606314e-8,0
12,47,11,5,6.41625940820632e-8,0
13,47,11,5,6.467810203234132e-8,0
13,47,11,5,6.476085706317965e-8,0
13,47,11,5,6.478308090613689e-8,0
13,47,11,5,6.481283220254499e-8,0
13,47,11,5,6.484489276726563e-8,0
13,47,11,5,6.488861693752859e-8,0
13,47,11,5,6.497137196836693e-8,0
13,47,11,5,6.499359581132415e-8,0
13,47,11,5,6.502724221875167e-8,0
13,47,11,5,6.505930278347231e-8,0
14,47,11,5,6.557823153003989e-8,0
14,47,11,5,6.56615906121982e-8,0
14,47,11,5,6.568397667298724e-8,0
14,47,11,5,6.568433450709206e-8,0
14,47,11,5,6.57166290905333e-8,0
14,47,11,5,6.576067241532371e-8,0
14,47,11,5,6.584403149748205e-8,0
14,47,11,5,6.586641755827107e-8,0
14,47,11,5,6.586642082367737e-8,0
14,47,11,5,6.589871540711862e-8,0
14,47,11,5,6.594275873190903e-8,0
14,47,11,5,6.602611781406735e-8,0
14,47,11,5,6.604850387485639e-8,0
14,47,11,5,6.60485071402627e-8,0
14,47,11,5,6.607718239985337e-8,0
14,47,11,5,6.612122572464379e-8,0
14,47,11,5,6.620458480680211e-8,0
14,47,11,5,6.622697086759115e-8,0
14,47,11,5,6.622697413299746e-8,0
14,47,11,5,6.628528795761267e-8,0
14,47,11,5,6.63293312824031e-8,0
14,47,11,5,6.641269036456142e-8,0
14,47,11,5,6.643507642535044e-8,0
14,47,11,5,6.643507969075675e-8,0
14,47,11,5,6.656864476523001e-8,0
25,47,11,5,7.191927219955248e-8,0
25,47,11,5,7.200927584623069e-8,0
25,47,11,5,7.203344630316957e-8,0
25,47,11,5,7.203344982886188e-8,0
25,47,11,5,7.217766139477864e-8,0
25,47,11,5,7.225364543688634e-8,0
25,47,11,5,7.234364908356452e-8,0
25,47,11,5,7.23678195405034e-8,0
25,47,11,5,7.236782306619573e-8,0
25,47,11,5,7.25120346321125e-8,0
25,47,11,5,7.26510795272912e-8,0
25,47,11,5,7.274108317396938e-8,0
25,47,11,5,7.276525363090826e-8,0
25,47,11,5,7.276525715660059e-8,0
25,47,11,5,7.290946872251736e-8,0
26,47,11,5,7.353877209835172e-8,0
26,47,11,5,7.362726081856245e-8,0
26,47,11,5,7.365159349333315e-8,0
26,47,11,5,7.365159704268781e-8,0
26,47,11,5,7.37967764714631e-8,0
26,47,11,5,7.393675455385776e-8,0
26,47,11,5,7.396506054212456e-8,0
26,47,11,5,7.398939321689524e-8,0
26,47,11,5,7.398939676624993e-8,0
26,47,11,5,7.41345761950252e-8,0
26,47,11,5,7.427455427741987e-8,0
26,47,11,5,7.428382208678712e-8,0
26,47,11,5,7.43081547615578e-8,0
26,47,11,5,7.430815831091248e-8,0
26,47,11,5,7.445333773968776e-8,0
26,47,11,5,7.459331582208242e-8,0
26,47,11,5,7.460258363144967e-8,0
26,47,11,5,7.4624106247135e-8,0
26,47,11,5,7.462410979648969e-8,0
26,47,11,5,7.476928922526496e-8,0
26,47,11,5,7.490926730765961e-8,0
26,47,11,5,7.491853511702687e-8,0
26,47,11,5,7.495341142014199e-8,0
26,47,11,5,7.495341496949667e-8,0
26,47,11,5,7.509859439827194e-8,0
26,47,11,5,7.52385724806666e-8,0
26,47,11,5,7.524784029003386e-8,0
26,47,11,5,7.531178590510332e-8,0
26,47,11,5,7.5311789454458e-8,0
26,47,11,5,7.545696888323327e-8,0
26,47,11,5,7.559694696562794e-8,0
26,47,11,5,7.560621477499518e-8,0
26,47,11,5,7.567016039006464e-8,0
26,47,11,5,7.567016345363458e-8,0
26,47,11,5,7.581534288240985e-8,0
26,47,11,5,7.595532096480452e-8,0
26,47,11,5,7.596458877417178e-8,0
26,47,11,5,7.602853438924123e-8,0
26,47,11,5,7.602901050083377e-8,0
26,47,11,5,7.617418992960904e-8,0
26,47,11,5,7.63141680120037e-8,0
26,47,11,5,7.632343582137095e-8,0
26,47,11,5,7.638738143644041e-8,0
26,47,11,5,7.647502564326725e-8,0
26,47,11,5,7.662020507204252e-8,0
27,47,11,5,7.72719177088001e-8,0
27,47,11,5,7.728124730356313e-8,0
27,47,11,5,7.734561922273305e-8,0
27,47,11,5,7.743384772427206e-8,0
27,47,11,5,7.759387331957309e-8,0
27,47,11,5,7.773478458918372e-8,0
27,47,11,5,7.774411418394676e-8,0
27,47,11,5,7.780848610311667e-8,0
27,47,11,5,7.789671460465568e-8,0
27,47,11,5,7.809692164240573e-8,0
27,47,11,5,7.823783291201635e-8,0
27,47,11,5,7.824716250677938e-8,0
27,47,11,5,7.831153442594931e-8,0
27,47,11,5,7.839976292748832e-8,0
27,47,11,5,7.862846993986873e-8,0
38,47,11,5,8.449958987052144e-8,0
38,47,11,5,8.450959910463809e-8,0
38,47,11,5,8.45786603689131e-8,0
38,47,11,5,8.467331611228606e-8,0
38,47,11,5,8.491868390040281e-8,0
38,47,11,5,8.498027890268422e-8,0
38,47,11,5,8.499028813680086e-8,0
38,47,11,5,8.505934940107586e-8,0
38,47,11,5,8.515400514444884e-8,0
38,47,11,5,8.539937293256559e-8,0
38,47,11,5,8.542733179089573e-8,0
38,47,11,5,8.543734102501237e-8,0
38,47,11,5,8.550640228928739e-8,0
38,47,11,5,8.560105803266036e-8,0
38,47,11,5,8.58464258207771e-8,0
38,47,11,5,8.587438467910726e-8,0
38,47,11,5,8.588323939410112e-8,0
38,47,11,5,8.595230065837614e-8,0
38,47,11,5,8.604695640174909e-8,0
38,47,11,5,8.629232418986584e-8,0
38,47,11,5,8.6320283048196e-8,0
38,47,11,5,8.635950661963165e-8,0
38,47,11,5,8.642856788390666e-8,0
38,47,11,5,8.652322362727963e-8,0
38,47,11,5,8.676859141539639e-8,0
38,47,11,5,8.679655027372655e-8,0
38,47,11,5,8.699298090911524e-8,0
38,47,11,5,8.706204217339026e-8,0
38,47,11,5,8.715669791676322e-8,0
38,47,11,5,8.740206570487998e-8,0
39,47,11,5,8.796971607285958e-8,0
39,47,11,5,8.816735924303463e-8,0
39,47,11,5,8.8238068511933e-8,0
39,47,11,5,8.833330855001816e-8,0
39,47,11,5,8.858019095411093e-8,0
39,47,11,5,8.860832239798633e-8,0
39,47,11,5,8.880596556816139e-8,0
39,47,11,5,8.884743223076438e-8,0
39,47,11,5,8.894267226884953e-8,0
39,47,11,5,8.91895546729423e-8,0
39,47,11,5,8.921768611681771e-8,0
39,47,11,5,8.941532928699276e-8,0
39,47,11,5,8.943923779290101e-8,0
39,47,11,5,8.953447783098618e-8,0
39,47,11,5,8.978136023507896e-8,0
39,47,11,5,8.980949167895435e-8,0
39,47,11,5,9.00071348491294e-8,0
39,47,11,5,9.003104335503768e-8,0
39,47,11,5,9.014058249280866e-8,0
39,47,11,5,9.038746489690143e-8,0
39,47,11,5,9.041559634077684e-8,0
39,47,11,5,9.06132395109519e-8,0
39,47,11,5,9.063714801686015e-8,0
39,47,11,5,9.070148951660569e-8,0
39,47,11,5,9.094837192069846e-8,0
39,47,11,5,9.097650336457385e-8,0
39,47,11,5,9.117414653474893e-8,0
39,47,11,5,9.119805504065718e-8,0
39,47,11,5,9.12309102751715e-8,0
39,47,11,5,9.147779267926426e-8,0
39,47,11,5,9.150592412313967e-8,0
39,47,11,5,9.170356729331471e-8,0
39,47,11,5,9.1727475799223e-8,0
39,47,11,5,9.17603310337373e-8,0
39,47,11,5,9.200227153285682e-8,0
39,47,11,5,9.203040297673222e-8,0
39,47,11,5,9.222804614690728e-8,0
39,47,11,5,9.225195465281555e-8,0
39,47,11,5,9.228480988732987e-8,0
39,47,11,5,9.248114587155574e-8,0
40,47,11,5,9.307681889405342e-8,0
40,47,11,5,9.327567459901483e-8,0
40,47,11,5,9.329972978287346e-8,0
40,47,11,5,9.33327865832437e-8,0
40,47,11,5,9.349636526796841e-8,0
51,47,11,5,9.979678776497565e-8,0
51,47,11,5,1.000089813525869e-7,0
51,47,11,5,1.0003464999389945e-7,0
51,47,11,5,1.0006992401868476e-7,0
51,47,11,5,1.0024447444445811e-7,0
51,47,11,5,1.0030839388678194e-7,0
51,47,11,5,1.0052058747439318e-7,0
51,47,11,5,1.0054625611570573e-7,0
51,47,11,5,1.0058153014049104e-7,0
51,47,11,5,1.0075608056626436e-7,0
51,47,11,5,1.0089961419520119e-7,0
51,47,11,5,1.0111180778281244e-7,0
51,47,11,5,1.01137476424125e-7,0
51,47,11,5,1.011727504489103e-7,0
51,47,11,5,1.0134730087468365e-7,0
51,47,11,5,1.0149083450362047e-7,0
51,47,11,5,1.0170112452533717e-7,0
51,47,11,5,1.0172679316664971e-7,0
51,47,11,5,1.0176206719143502e-7,0
51,47,11,5,1.0193661761720835e-7,0
51,47,11,5,1.0208015124614517e-7,0
51,47,11,5,1.0227683683202809e-7,0
51,47,11,5,1.0230250547334062e-7,0
51,47,11,5,1.0233777949812593e-7,0
51,47,11,5,1.0251232992389928e-7,0
51,47,11,5,1.0265586355283609e-7,0
51,47,11,5,1.0284146208601036e-7,0
51,47,11,5,1.028671307273229e-7,0
51,47,11,5,1.0290240475210822e-7,0
51,47,11,5,1.0307695517788154e-7,0
51,47,11,5,1.0322048880681837e-7,0
51,47,11,5,1.0340608733999264e-7,0
51,47,11,5,1.0343483630128737e-7,0
51,47,11,5,1.0347011032607268e-7,0
51,47,11,5,1.0364466075184603e-7,0
51,47,11,5,1.0378819438078283e-7,0
51,47,11,5,1.039737929139571e-7,0
51,47,11,5,1.0407001190829735e-7,0
51,47,11,5,1.0410528593308266e-7,0
51,47,11,5,1.0427983635885598e-7,0
52,47,11,5,1.0502007495915163e-7,0
52,47,11,5,1.0520673405537261e-7,0
52,47,11,5,1.0549577789941047e-7,0
52,47,11,5,1.0553125349005169e-7,0
52,47,11,5,1.0570680134682943e-7,0
52,47,11,5,1.0585115516793162e-7,0
52,47,11,5,1.060378142641526e-7,0
52,47,11,5,1.0632685810819048e-7,0
52,47,11,5,1.063607621767059e-7,0
52,47,11,5,1.0653631003348364e-7,0
52,47,11,5,1.0668066385458582e-7,0
52,47,11,5,1.0686732295080678e-7,0
52,47,11,5,1.0715636679484467e-7,0
52,47,11,5,1.0722494427302329e-7,0
52,47,11,5,1.0740049212980106e-7,0
52,47,11,5,1.0754484595090324e-7,0
52,47,11,5,1.077315050471242e-7,0
52,47,11,5,1.0802054889116208e-7,0
52,47,11,5,1.081657288682962e-7,0
52,47,11,5,1.0834127672507395e-7,0
52,47,11,5,1.0848563054617613e-7,0
52,47,11,5,1.086722896423971e-7,0
52,47,11,5,1.0896133348643499e-7,0
52,47,11,5,1.0910651346356911e-7,0
52,47,11,5,1.0929564747572457e-7,0
52,47,11,5,1.0944000129682674e-7,0
52,47,11,5,1.0962666039304771e-7,0
52,47,11,5,1.099157042370856e-7,0
52,47,11,5,1.1006088421421971e-7,0
52,47,11,5,1.1028007672769137e-7,0
52,47,11,5,1.1042443054879354e-7,0
52,47,11,5,1.1061108964501452e-7,0
52,47,11,5,1.109001334890524e-7,0
52,47,11,5,1.1104531346618654e-7,0
52,47,11,5,1.1128112139288315e-7,0
3,48,11,5,1.1839262327313537e-7,0
3,48,11,5,1.1859094856287014e-7,0
3,48,11,5,1.1889805764716039e-7,0
3,48,11,5,1.1905231137286539e-7,0
3,48,11,5,1.1930285729498055e-7,0
3,48,11,5,1.1943686365749426e-7,0
3,48,11,5,1.1963518894722902e-7,0
3,48,11,5,1.1994229803151929e-7,0
3,48,11,5,1.200965517572243e-7,0
3,48,11,5,1.2034709767933945e-7,0
4,48,11,5,1.2110382622919526e-7,0
4,48,11,5,1.2130321208197676e-7,0
4,48,11,5,1.216119634608354e-7,0
4,48,11,5,1.2176704207277413e-7,0
4,48,11,5,1.220189278126546e-7,0
4,48,11,5,1.2213208899524121e-7,0
4,48,11,5,1.223566803100346e-7,0
4,48,11,5,1.2266543168889324e-7,0
4,48,11,5,1.2282051030083196e-7,0
4,48,11,5,1.2307239604071244e-7,0
5,48,11,5,1.238407995489549e-7,0
5,48,11,5,1.2407303652552846e-7,0
5,48,11,5,1.243834301989555e-7,0
5,48,11,5,1.2453933369712793e-7,0
5,48,11,5,1.2479255925477373e-7,0
5,48,11,5,1.2490632235854436e-7,0
5,48,11,5,1.2511841593372374e-7,0
5,48,11,5,1.2542880960715078e-7,0
5,48,11,5,1.2558471310532324e-7,0
5,48,11,5,1.2583793866296901e-7,0
5,48,11,5,1.259517017667396e-7,0
5,48,11,5,1.26163795341919e-7,0
5,48,11,5,1.2645572095800424e-7,0
5,48,11,5,1.2661162445617667e-7,0
5,48,11,5,1.2686485001382247e-7,0
5,48,11,5,1.2697861311759304e-7,0
5,48,11,5,1.2719070669277245e-7,0
5,48,11,5,1.2719757011633246e-7,0
5,48,11,5,1.2735347361450492e-7,0
5,48,11,5,1.2760669917215072e-7,0
5,48,11,5,1.277204622759213e-7,0
5,48,11,5,1.2793255585110068e-7,0
5,48,11,5,1.2793272716901441e-7,0
5,48,11,5,1.2808863066718685e-7,0
5,48,11,5,1.2834185622483265e-7,0
5,48,11,5,1.2845561932860322e-7,0
5,48,11,5,1.286677129037826e-7,0
5,48,11,5,1.2866788422169634e-7,0
5,48,11,5,1.288124545734673e-7,0
5,48,11,5,1.290656801311131e-7,0
5,48,11,5,1.2917944323488368e-7,0
5,48,11,5,1.2939153681006307e-7,0
5,48,11,5,1.293917081279768e-7,0
5,48,11,5,1.2955190997426228e-7,0
5,48,11,5,1.2980513553190808e-7,0
6,48,11,5,1.3060630021576163e-7,0
6,48,11,5,1.308195159791695e-7,0
6,48,11,5,1.3081968820352718e-7,0
6,48,11,5,1.3101216525387907e-7,0
6,48,11,5,1.3126673062929016e-7,0
6,48,11,5,1.3138109565424473e-7,0
6,48,11,5,1.315943114176526e-7,0
6,48,11,5,1.315944836420103e-7,0
6,48,11,5,1.3178696069236214e-7,0
6,48,11,5,1.320065321638932e-7,0
6,48,11,5,1.3212089718884776e-7,0
6,48,11,5,1.3233411295225562e-7,0
6,48,11,5,1.323342851766133e-7,0
6,48,11,5,1.325267622269652e-7,0
6,48,11,5,1.3263175728214594e-7,0
6,48,11,5,1.3274612230710054e-7,0
6,48,11,5,1.329593380705084e-7,0
6,48,11,5,1.3295951029486608e-7,0
6,48,11,5,1.3315198734521795e-7,0
6,48,11,5,1.3321018835459608e-7,0
17,48,11,5,1.4105729061627254e-7,0
17,48,11,5,1.4128285045019348e-7,0
17,48,11,5,1.4128303264543505e-7,0
17,48,11,5,1.4148665310396518e-7,0
17,48,11,5,1.415482236454652e-7,0
17,48,11,5,1.4161665287748436e-7,0
17,48,11,5,1.418422127114053e-7,0
17,48,11,5,1.418423949066469e-7,0
17,48,11,5,1.42046015365177e-7,0
17,48,11,5,1.4210758590667706e-7,0
17,48,11,5,1.4213868730148698e-7,0
17,48,11,5,1.4236424713540794e-7,0
17,48,11,5,1.423644293306495e-7,0
17,48,11,5,1.4256804978917962e-7,0
17,48,11,5,1.4262962033067968e-7,0
17,48,11,5,1.426607217254896e-7,0
17,48,11,5,1.4286547883485223e-7,0
17,48,11,5,1.428656610300938e-7,0
17,48,11,5,1.4306928148862393e-7,0
17,48,11,5,1.4313085203012396e-7,0
18,48,11,5,1.4387420194943608e-7,0
18,48,11,5,1.4408617150013266e-7,0
18,48,11,5,1.4408635460181823e-7,0
18,48,11,5,1.4429098809745547e-7,0
18,48,11,5,1.443528649600575e-7,0
18,48,11,5,1.4438412108817496e-7,0
18,48,11,5,1.4462468224235838e-7,0
18,48,11,5,1.4462486534404395e-7,0
18,48,11,5,1.448294988396812e-7,0
18,48,11,5,1.448913757022832e-7,0
18,48,11,5,1.4492263183040065e-7,0
18,48,11,5,1.4516319298458408e-7,0
18,48,11,5,1.4516336335796878e-7,0
18,48,11,5,1.4536799685360605e-7,0
18,48,11,5,1.454298737162081e-7,0
18,48,11,5,1.4546112984432554e-7,0
18,48,11,5,1.4570169099850896e-7,0
18,48,11,5,1.4570603725832257e-7,0
18,48,11,5,1.4591067075395984e-7,0
18,48,11,5,1.4597254761656185e-7,0
18,48,11,5,1.460038037446793e-7,0
18,48,11,5,1.4624436489886273e-7,0
18,48,11,5,1.463637240560737e-7,0
18,48,11,5,1.4656835755171093e-7,0
18,48,11,5,1.4663023441431297e-7,0
18,48,11,5,1.4666149054243042e-7,0
18,48,11,5,1.4690205169661385e-7,0
18,48,11,5,1.4702141085382478e-7,0
18,48,11,5,1.4722004648690874e-7,0
18,48,11,5,1.4728192334951075e-7,0
18,48,11,5,1.4731317947762822e-7,0
18,48,11,5,1.4755374063181165e-7,0
18,48,11,5,1.476730997890226e-7,0
18,48,11,5,1.4772389420383633e-7,0
18,48,11,5,1.4778577106643834e-7,0
19,48,11,5,1.48548794655915e-7,0
19,48,11,5,1.4879054670690132e-7,0
19,48,11,5,1.4891049675102915e-7,0
19,48,11,5,1.489239289344848e-7,0
19,48,11,5,1.489861121181888e-7,0
19,48,11,5,1.4901752297961378e-7,0
19,48,11,5,1.4925927503060012e-7,0
19,48,11,5,1.4937922507472792e-7,0
19,48,11,5,1.4939265725818358e-7,0
19,48,11,5,1.4945547265710521e-7,0
19,48,11,5,1.4948688351853016e-7,0
19,48,11,5,1.4972863556951648e-7,0
19,48,11,5,1.498485856136443e-7,0
19,48,11,5,1.4986201779709996e-7,0
19,48,11,5,1.4998181666217554e-7,0
19,48,11,5,1.500132275236005e-7,0
19,48,11,5,1.5025497957458683e-7,0
19,48,11,5,1.5037492961871466e-7,0
19,48,11,5,1.503883618021703e-7,0
19,48,11,5,1.506145318498914e-7,0
30,48,11,5,1.5880538303088913e-7,0
30,48,11,5,1.5906023494670723e-7,0
30,48,11,5,1.591866847469208e-7,0
30,48,11,5,1.5920084478268194e-7,0
30,48,11,5,1.5943927035023023e-7,0
30,48,11,5,1.594644855842746e-7,0
30,48,11,5,1.597193375000927e-7,0
30,48,11,5,1.5984578730030628e-7,0
30,48,11,5,1.598599473360674e-7,0
30,48,11,5,1.600983729036157e-7,0
30,48,11,5,1.6012261351514456e-7,0
30,48,11,5,1.603774654309627e-7,0
30,48,11,5,1.6050391523117626e-7,0
30,48,11,5,1.605180752669374e-7,0
30,48,11,5,1.607565008344857e-7,0
30,48,11,5,1.6078074144601454e-7,0
30,48,11,5,1.6103288081394996e-7,0
30,48,11,5,1.6115933061416353e-7,0
30,48,11,5,1.6117349064992466e-7,0
30,48,11,5,1.6141191621747296e-7,0
31,48,11,5,1.6219053139362335e-7,0
31,48,11,5,1.624601617955441e-7,0
31,48,11,5,1.6258720248267454e-7,0
31,48,11,5,1.626014286868271e-7,0
31,48,11,5,1.6284096839254152e-7,0
31,48,11,5,1.6286532227795603e-7,0
31,48,11,5,1.6315540981987335e-7,0
31,48,11,5,1.6328245050700378e-7,0
31,48,11,5,1.6329667671115634e-7,0
31,48,11,5,1.6353621641687076e-7,0
31,48,11,5,1.6356057030228527e-7,0
31,48,11,5,1.6385065784420262e-7,0
31,48,11,5,1.6397530396761491e-7,0
31,48,11,5,1.6398953017176747e-7,0
31,48,11,5,1.642290698774819e-7,0
31,48,11,5,1.642534237628964e-7,0
31,48,11,5,1.6454351130481375e-7,0
31,48,11,5,1.6467358487657122e-7,0
31,48,11,5,1.6468781108072375e-7,0
31,48,11,5,1.6492735078643817e-7,0
31,48,11,5,1.6495170467185268e-7,0
31,48,11,5,1.6524179221377002e-7,0
31,48,11,5,1.6538009529190086e-7,0
31,48,11,5,1.6539432149605342e-7,0
31,48,11,5,1.6563386120176784e-7,0
31,48,11,5,1.6565821508718235e-7,0
31,48,11,5,1.659483026290997e-7,0
31,48,11,5,1.6608660570723055e-7,0
31,48,11,5,1.6610233433877226e-7,0
31,48,11,5,1.663418740444867e-7,0
31,48,11,5,1.663662279299012e-7,0
31,48,11,5,1.6665631547181857e-7,0
31,48,11,5,1.667946185499494e-7,0
31,48,11,5,1.6682123375649686e-7,0
31,48,11,5,1.6706077346221128e-7,0
31,48,11,5,1.670851273476258e-7,0
31,48,11,5,1.673752148895431e-7,0
31,48,11,5,1.6751351796767397e-7,0
31,48,11,5,1.675543090497217e-7,0
31,48,11,5,1.6779384875543616e-7,0
31,48,11,5,1.6781820264085067e-7,0
31,48,11,5,1.6810829018276798e-7,0
31,48,11,5,1.6824659326089884e-7,0
31,48,11,5,1.682873843429466e-7,0
31,48,11,5,1.6855980313808013e-7,0
32,48,11,5,1.6936826938174344e-7,0
32,48,11,5,1.696597061680418e-7,0
32,48,11,5,1.6979865251630349e-7,0
32,48,11,5,1.6983963332431423e-7,0
32,48,11,5,1.7010480137455926e-7,0
32,48,11,5,1.7012926853385942e-7,0
32,48,11,5,1.7042070532015778e-7,0
32,48,11,5,1.7055965166841947e-7,0
32,48,11,5,1.7060063247643022e-7,0
32,48,11,5,1.7082657500700813e-7,0
43,48,11,5,1.7955171841376276e-7,0
43,48,11,5,1.7985799688825222e-7,0
43,48,11,5,1.8000401920795317e-7,0
43,48,11,5,1.8004708700155708e-7,0
43,48,11,5,1.8028453586471072e-7,0
43,48,11,5,1.8032408274348145e-7,0
43,48,11,5,1.806303612179709e-7,0
43,48,11,5,1.8077638353767184e-7,0
43,48,11,5,1.8081945133127574e-7,0
43,48,11,5,1.8105690019442936e-7,0
43,48,11,5,1.8111809593117105e-7,0
43,48,11,5,1.8142437440566052e-7,0
43,48,11,5,1.8157039672536147e-7,0
43,48,11,5,1.8161346451896535e-7,0
43,48,11,5,1.8185091338211902e-7,0
43,48,11,5,1.8191210911886069e-7,0
43,48,11,5,1.8224560890619723e-7,0
43,48,11,5,1.8239163122589818e-7,0
43,48,11,5,1.8243469901950209e-7,0
43,48,11,5,1.8267214788265573e-7,0
43,48,11,5,1.8273334361939742e-7,0
43,48,11,5,1.830145094387446e-7,0
43,48,11,5,1.8316053175844556e-7,0
43,48,11,5,1.8320359955204944e-7,0
43,48,11,5,1.8344104841520308e-7,0
43,48,11,5,1.8350224415194478e-7,0
43,48,11,5,1.8371992641037645e-7,0
43,48,11,5,1.838659487300774e-7,0
43,48,11,5,1.839090165236813e-7,0
43,48,11,5,1.8414646538683492e-7,0
43,48,11,5,1.8420766112357662e-7,0
43,48,11,5,1.844253433820083e-7,0
43,48,11,5,1.845745142258301e-7,0
43,48,11,5,1.8461758201943402e-7,0
43,48,11,5,1.8485503088258768e-7,0
43,48,11,5,1.8491622661932935e-7,0
43,48,11,5,1.85133908877761e-7,0
43,48,11,5,1.8536517187909077e-7,0
43,48,11,5,1.8540823967269462e-7,0
43,48,11,5,1.856456885358483e-7,0
44,48,11,5,1.865249762737908e-7,0
44,48,11,5,1.8674361748490279e-7,0
44,48,11,5,1.8709611700723736e-7,0
44,48,11,5,1.8713937452680425e-7,0
44,48,11,5,1.8737786942019205e-7,0
44,48,11,5,1.8743933474167707e-7,0
44,48,11,5,1.876579759527891e-7,0
44,48,11,5,1.8801047547512363e-7,0
44,48,11,5,1.8805632977674703e-7,0
44,48,11,5,1.8829482467013483e-7,0
44,48,11,5,1.8835628999161987e-7,0
44,48,11,5,1.8857493120273185e-7,0
44,48,11,5,1.8892743072506638e-7,0
44,48,11,5,1.8895912549950432e-7,0
44,48,11,5,1.8919762039289213e-7,0
44,48,11,5,1.8925908571437716e-7,0
44,48,11,5,1.8947772692548915e-7,0
44,48,11,5,1.8983022644782372e-7,0
44,48,11,5,1.898508789942359e-7,0
44,48,11,5,1.900893738876237e-7,0
44,48,11,5,1.9015083920910874e-7,0
44,48,11,5,1.9036948042022074e-7,0
44,48,11,5,1.9072197994255527e-7,0
44,48,11,5,1.9074263248896744e-7,0
44,48,11,5,1.9095059449373305e-7,0
44,48,11,5,1.910120598152181e-7,0
44,48,11,5,1.912307010263301e-7,0
44,48,11,5,1.9158320054866463e-7,0
44,48,11,5,1.9160385309507682e-7,0
44,48,11,5,1.9171361230827657e-7,0
44,48,11,5,1.917750776297616e-7,0
44,48,11,5,1.919937188408736e-7,0
44,48,11,5,1.9234621836320814e-7,0
44,48,11,5,1.9236687090962031e-7,0
44,48,11,5,1.9243330749200614e-7,0
55,48,11,5,2.017821565462642e-7,0
55,48,11,5,2.0201134623685967e-7,0
55,48,11,5,2.0238085231509632e-7,0
55,48,11,5,2.0240250125629156e-7,0
55,48,11,5,2.0247214311238897e-7,0
56,48,11,5,2.033856518669624e-7,0
56,48,11,5,2.0361580051023817e-7,0
56,48,11,5,2.0398685263901137e-7,0
56,48,11,5,2.040085921615505e-7,0
56,48,11,5,2.040785254061672e-7,0
56,48,11,5,2.0414579859286074e-7,0
56,48,11,5,2.0437594723613653e-7,0
56,48,11,5,2.0474699936490973e-7,0
56,48,11,5,2.047687388874489e-7,0
56,48,11,5,2.0483867213206554e-7,0
56,48,11,5,2.0490594531875913e-7,0
56,48,11,5,2.0513314863512041e-7,0
56,48,11,5,2.0550420076389362e-7,0
56,48,11,5,2.0552594028643275e-7,0
56,48,11,5,2.0559587353104942e-7,0
56,48,11,5,2.0566314671774298e-7,0
56,48,11,5,2.0587838660149714e-7,0
56,48,11,5,2.0624943873027034e-7,0
56,48,11,5,2.062711782528095e-7,0
56,48,11,5,2.0634111149742617e-7,0
56,48,11,5,2.064083846841197e-7,0
56,48,11,5,2.066148736114577e-7,0
56,48,11,5,2.069859257402309e-7,0
56,48,11,5,2.0700766526277005e-7,0
56,48,11,5,2.070775985073867e-7,0
56,48,11,5,2.0714487169408027e-7,0
56,48,11,5,2.0735136062141823e-7,0
56,48,11,5,2.077758913628903e-7,0
56,48,11,5,2.0779763088542943e-7,0
